Lake;Experiment;Sampling;Exp_day;Sampling_day;Sampling_month;Enclosure;Treatment;Replicate;Zooplankton_group;Taxa;Biomass
Erk;2;5;21;4;9;4;FS;1;Copepods;Nauplii;11.7768809163272
Erk;2;5;21;4;9;4;FS;1;Copepods;Copepodite;62.6420980020152
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Ceriodaphnia;6.94712531813654
Erk;2;5;21;4;9;4;FS;1;Cyclopoid copepods;Thermocyclops;0
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Daphnia;10.330074370296
Erk;2;5;21;4;9;4;FS;1;Cyclopoid copepods;Mesocyclops;565.163009142484
Erk;2;5;21;4;9;4;FS;1;Cyclopoid copepods;Diacyclops;60.5977834752574
Erk;2;5;21;4;9;4;FS;1;Calanoid copepods;Eudiaptomus;469.618087830967
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Chydorus;0
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Diaphanosoma;0
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Small cladoceran;0
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Bosmina;12.220566576261
Erk;2;5;21;4;9;4;FS;1;Rotifers;Polyarthra;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Kellicottia;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Keratella;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Synchaeta;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Monostyla;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Trichocerca;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Filinia;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Lecane;0
Erk;2;4;14;28;8;1;C;1;Copepods;Nauplii;42.5779540821061
Erk;2;4;14;28;8;1;C;1;Copepods;Copepodite;0
Erk;2;4;14;28;8;1;C;1;Cladocerans;Ceriodaphnia;36.4638020969608
Erk;2;4;14;28;8;1;C;1;Cyclopoid copepods;Thermocyclops;34.3388563052562
Erk;2;4;14;28;8;1;C;1;Cladocerans;Daphnia;555.458408248627
Erk;2;4;14;28;8;1;C;1;Cyclopoid copepods;Mesocyclops;1474.29101499584
Erk;2;4;14;28;8;1;C;1;Cyclopoid copepods;Diacyclops;0
Erk;2;4;14;28;8;1;C;1;Calanoid copepods;Eudiaptomus;1246.87170704324
Erk;2;4;14;28;8;1;C;1;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;1;C;1;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;1;C;1;Cladocerans;Small cladoceran;329.840639842106
Erk;2;4;14;28;8;1;C;1;Cladocerans;Bosmina;53.5684066705027
Erk;2;4;14;28;8;1;C;1;Rotifers;Polyarthra;0.04917248
Erk;2;4;14;28;8;1;C;1;Rotifers;Kellicottia;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Keratella;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Synchaeta;0.0912673
Erk;2;4;14;28;8;1;C;1;Rotifers;Monostyla;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Trichocerca;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Filinia;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Lecane;0
Erk;2;4;14;28;8;2;F;1;Copepods;Nauplii;14.4946226662489
Erk;2;4;14;28;8;2;F;1;Copepods;Copepodite;37.5852588012091
Erk;2;4;14;28;8;2;F;1;Cladocerans;Ceriodaphnia;69.0572127514924
Erk;2;4;14;28;8;2;F;1;Cyclopoid copepods;Thermocyclops;109.485693395037
Erk;2;4;14;28;8;2;F;1;Cladocerans;Daphnia;8.36199777042314
Erk;2;4;14;28;8;2;F;1;Cyclopoid copepods;Mesocyclops;817.472502124586
Erk;2;4;14;28;8;2;F;1;Cyclopoid copepods;Diacyclops;37.956949313728
Erk;2;4;14;28;8;2;F;1;Calanoid copepods;Eudiaptomus;219.2187714019
Erk;2;4;14;28;8;2;F;1;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;2;F;1;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;2;F;1;Cladocerans;Small cladoceran;14.1965439307118
Erk;2;4;14;28;8;2;F;1;Cladocerans;Bosmina;78.7117263804738
Erk;2;4;14;28;8;2;F;1;Rotifers;Polyarthra;0.14751744
Erk;2;4;14;28;8;2;F;1;Rotifers;Kellicottia;0.12308679
Erk;2;4;14;28;8;2;F;1;Rotifers;Keratella;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Synchaeta;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Monostyla;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Trichocerca;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Filinia;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Lecane;0
Erk;2;4;14;28;8;3;S;1;Copepods;Nauplii;77.0026829144473
Erk;2;4;14;28;8;3;S;1;Copepods;Copepodite;25.0568392008061
Erk;2;4;14;28;8;3;S;1;Cladocerans;Ceriodaphnia;0
Erk;2;4;14;28;8;3;S;1;Cyclopoid copepods;Thermocyclops;432.48311229177
Erk;2;4;14;28;8;3;S;1;Cladocerans;Daphnia;169.139432341982
Erk;2;4;14;28;8;3;S;1;Cyclopoid copepods;Mesocyclops;192.425792031418
Erk;2;4;14;28;8;3;S;1;Cyclopoid copepods;Diacyclops;0
Erk;2;4;14;28;8;3;S;1;Calanoid copepods;Eudiaptomus;1375.12827600208
Erk;2;4;14;28;8;3;S;1;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;3;S;1;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;3;S;1;Cladocerans;Small cladoceran;99.4674520200498
Erk;2;4;14;28;8;3;S;1;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Polyarthra;0.34420736
Erk;2;4;14;28;8;3;S;1;Rotifers;Kellicottia;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Keratella;1.33431056
Erk;2;4;14;28;8;3;S;1;Rotifers;Synchaeta;0.1825346
Erk;2;4;14;28;8;3;S;1;Rotifers;Monostyla;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Trichocerca;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Filinia;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Lecane;0
Erk;2;4;14;28;8;4;FS;1;Copepods;Nauplii;11.7768809163272
Erk;2;4;14;28;8;4;FS;1;Copepods;Copepodite;100.227356803224
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Ceriodaphnia;0
Erk;2;4;14;28;8;4;FS;1;Cyclopoid copepods;Thermocyclops;52.4053738487641
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Daphnia;56.1956791026236
Erk;2;4;14;28;8;4;FS;1;Cyclopoid copepods;Mesocyclops;916.451171483901
Erk;2;4;14;28;8;4;FS;1;Cyclopoid copepods;Diacyclops;82.39233671055
Erk;2;4;14;28;8;4;FS;1;Calanoid copepods;Eudiaptomus;38.3760669009151
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Small cladoceran;0
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;4;FS;1;Rotifers;Polyarthra;0.14751744
Erk;2;4;14;28;8;4;FS;1;Rotifers;Kellicottia;0
Erk;2;4;14;28;8;4;FS;1;Rotifers;Keratella;0.12130096
Erk;2;4;14;28;8;4;FS;1;Rotifers;Synchaeta;0.0912673
Erk;2;4;14;28;8;4;FS;1;Rotifers;Monostyla;0
Erk;2;4;14;28;8;4;FS;1;Rotifers;Trichocerca;0.2156544
Erk;2;4;14;28;8;4;FS;1;Rotifers;Filinia;0
Erk;2;4;14;28;8;4;FS;1;Rotifers;Lecane;0
Erk;2;4;14;28;8;5;S;2;Copepods;Nauplii;56.1666628317145
Erk;2;4;14;28;8;5;S;2;Copepods;Copepodite;50.1136784016121
Erk;2;4;14;28;8;5;S;2;Cladocerans;Ceriodaphnia;0
Erk;2;4;14;28;8;5;S;2;Cyclopoid copepods;Thermocyclops;70.5843812037364
Erk;2;4;14;28;8;5;S;2;Cladocerans;Daphnia;339.57698238058
Erk;2;4;14;28;8;5;S;2;Cyclopoid copepods;Mesocyclops;890.331352576388
Erk;2;4;14;28;8;5;S;2;Cyclopoid copepods;Diacyclops;76.8883428266526
Erk;2;4;14;28;8;5;S;2;Calanoid copepods;Eudiaptomus;844.961500637988
Erk;2;4;14;28;8;5;S;2;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;5;S;2;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;5;S;2;Cladocerans;Small cladoceran;34.9250925914507
Erk;2;4;14;28;8;5;S;2;Cladocerans;Bosmina;30.827403220482
Erk;2;4;14;28;8;5;S;2;Rotifers;Polyarthra;0.39337984
Erk;2;4;14;28;8;5;S;2;Rotifers;Kellicottia;0.12308679
Erk;2;4;14;28;8;5;S;2;Rotifers;Keratella;0
Erk;2;4;14;28;8;5;S;2;Rotifers;Synchaeta;0.0912673
Erk;2;4;14;28;8;5;S;2;Rotifers;Monostyla;0
Erk;2;4;14;28;8;5;S;2;Rotifers;Trichocerca;0.2156544
Erk;2;4;14;28;8;5;S;2;Rotifers;Filinia;0
Erk;2;4;14;28;8;5;S;2;Rotifers;Lecane;0
Erk;2;4;14;28;8;6;FS;2;Copepods;Nauplii;16.30645049953
Erk;2;4;14;28;8;6;FS;2;Copepods;Copepodite;37.5852588012091
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Ceriodaphnia;0
Erk;2;4;14;28;8;6;FS;2;Cyclopoid copepods;Thermocyclops;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Daphnia;0
Erk;2;4;14;28;8;6;FS;2;Cyclopoid copepods;Mesocyclops;642.697754085886
Erk;2;4;14;28;8;6;FS;2;Cyclopoid copepods;Diacyclops;0
Erk;2;4;14;28;8;6;FS;2;Calanoid copepods;Eudiaptomus;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Small cladoceran;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;6;FS;2;Rotifers;Polyarthra;0.9834496
Erk;2;4;14;28;8;6;FS;2;Rotifers;Kellicottia;0.04102893
Erk;2;4;14;28;8;6;FS;2;Rotifers;Keratella;0.97040768
Erk;2;4;14;28;8;6;FS;2;Rotifers;Synchaeta;0.0912673
Erk;2;4;14;28;8;6;FS;2;Rotifers;Monostyla;0
Erk;2;4;14;28;8;6;FS;2;Rotifers;Trichocerca;0.2156544
Erk;2;4;14;28;8;6;FS;2;Rotifers;Filinia;0
Erk;2;4;14;28;8;6;FS;2;Rotifers;Lecane;0
Erk;2;4;14;28;8;7;C;2;Copepods;Nauplii;56.1666628317145
Erk;2;4;14;28;8;7;C;2;Copepods;Copepodite;50.1136784016121
Erk;2;4;14;28;8;7;C;2;Cladocerans;Ceriodaphnia;39.5120777408949
Erk;2;4;14;28;8;7;C;2;Cyclopoid copepods;Thermocyclops;154.46102376445
Erk;2;4;14;28;8;7;C;2;Cladocerans;Daphnia;15.8987719730261
Erk;2;4;14;28;8;7;C;2;Cyclopoid copepods;Mesocyclops;865.242102955514
Erk;2;4;14;28;8;7;C;2;Cyclopoid copepods;Diacyclops;149.148974894151
Erk;2;4;14;28;8;7;C;2;Calanoid copepods;Eudiaptomus;207.023427597891
Erk;2;4;14;28;8;7;C;2;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;7;C;2;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;7;C;2;Cladocerans;Small cladoceran;56.0461679988214
Erk;2;4;14;28;8;7;C;2;Cladocerans;Bosmina;19.9720747200927
Erk;2;4;14;28;8;7;C;2;Cyclopoid copepods;Cyclops;48.2710785258356
Erk;2;4;14;28;8;7;C;2;Cyclopoid copepods;Cyclopoid sp;69.2193682364411
Erk;2;4;14;28;8;7;C;2;Rotifers;Polyarthra;0.29503488
Erk;2;4;14;28;8;7;C;2;Rotifers;Kellicottia;0.04102893
Erk;2;4;14;28;8;7;C;2;Rotifers;Keratella;0
Erk;2;4;14;28;8;7;C;2;Rotifers;Synchaeta;0.1825346
Erk;2;4;14;28;8;7;C;2;Rotifers;Monostyla;0
Erk;2;4;14;28;8;7;C;2;Rotifers;Trichocerca;0
Erk;2;4;14;28;8;7;C;2;Rotifers;Filinia;0
Erk;2;4;14;28;8;7;C;2;Rotifers;Lecane;0
Erk;2;4;14;28;8;8;F;2;Copepods;Nauplii;27.1774174992167
Erk;2;4;14;28;8;8;F;2;Copepods;Copepodite;175.397874405642
Erk;2;4;14;28;8;8;F;2;Cladocerans;Ceriodaphnia;0
Erk;2;4;14;28;8;8;F;2;Cyclopoid copepods;Thermocyclops;326.086348116988
Erk;2;4;14;28;8;8;F;2;Cladocerans;Daphnia;0
Erk;2;4;14;28;8;8;F;2;Cyclopoid copepods;Mesocyclops;1362.15957168047
Erk;2;4;14;28;8;8;F;2;Cyclopoid copepods;Diacyclops;19.9031249097641
Erk;2;4;14;28;8;8;F;2;Calanoid copepods;Eudiaptomus;295.280024615967
Erk;2;4;14;28;8;8;F;2;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;8;F;2;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;8;F;2;Cladocerans;Small cladoceran;21.1064959665304
Erk;2;4;14;28;8;8;F;2;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;8;F;2;Cyclopoid copepods;Cyclops;0
Erk;2;4;14;28;8;8;F;2;Cyclopoid copepods;Cyclopoid sp;0
Erk;2;4;14;28;8;8;F;2;Rotifers;Polyarthra;0.63924224
Erk;2;4;14;28;8;8;F;2;Rotifers;Kellicottia;0.08205786
Erk;2;4;14;28;8;8;F;2;Rotifers;Keratella;2.18341728
Erk;2;4;14;28;8;8;F;2;Rotifers;Synchaeta;0
Erk;2;4;14;28;8;8;F;2;Rotifers;Monostyla;0
Erk;2;4;14;28;8;8;F;2;Rotifers;Trichocerca;0
Erk;2;4;14;28;8;8;F;2;Rotifers;Filinia;0
Erk;2;4;14;28;8;8;F;2;Rotifers;Lecane;0
Erk;2;4;14;28;8;9;FS;3;Copepods;Nauplii;19.9301061660922
Erk;2;4;14;28;8;9;FS;3;Copepods;Copepodite;100.227356803224
Erk;2;4;14;28;8;9;FS;3;Cladocerans;Ceriodaphnia;0
Erk;2;4;14;28;8;9;FS;3;Cyclopoid copepods;Thermocyclops;63.1394690501784
Erk;2;4;14;28;8;9;FS;3;Cladocerans;Daphnia;0
Erk;2;4;14;28;8;9;FS;3;Cyclopoid copepods;Mesocyclops;820.142323484295
Erk;2;4;14;28;8;9;FS;3;Cyclopoid copepods;Diacyclops;18.6492323626536
Erk;2;4;14;28;8;9;FS;3;Calanoid copepods;Eudiaptomus;120.245063737475
Erk;2;4;14;28;8;9;FS;3;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;9;FS;3;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;9;FS;3;Cladocerans;Small cladoceran;0
Erk;2;4;14;28;8;9;FS;3;Cladocerans;Bosmina;48.4922285119817
Erk;2;4;14;28;8;9;FS;3;Cyclopoid copepods;Cyclops;54.9494810235895
Erk;2;4;14;28;8;9;FS;3;Cyclopoid copepods;Cyclopoid sp;258.091987658007
Erk;2;4;14;28;8;9;FS;3;Rotifers;Polyarthra;0.39337984
Erk;2;4;14;28;8;9;FS;3;Rotifers;Kellicottia;0
Erk;2;4;14;28;8;9;FS;3;Rotifers;Keratella;0.36390288
Erk;2;4;14;28;8;9;FS;3;Rotifers;Synchaeta;0.1825346
Erk;2;4;14;28;8;9;FS;3;Rotifers;Monostyla;0
Erk;2;4;14;28;8;9;FS;3;Rotifers;Trichocerca;0
Erk;2;4;14;28;8;9;FS;3;Rotifers;Filinia;0
Erk;2;4;14;28;8;9;FS;3;Rotifers;Lecane;0
Erk;2;4;14;28;8;10;C;3;Copepods;Nauplii;58.8844045816361
Erk;2;4;14;28;8;10;C;3;Copepods;Copepodite;112.755776403627
Erk;2;4;14;28;8;10;C;3;Cladocerans;Ceriodaphnia;86.0686850731775
Erk;2;4;14;28;8;10;C;3;Cyclopoid copepods;Thermocyclops;186.34577537075
Erk;2;4;14;28;8;10;C;3;Cladocerans;Daphnia;365.859571940427
Erk;2;4;14;28;8;10;C;3;Cyclopoid copepods;Mesocyclops;362.607879906698
Erk;2;4;14;28;8;10;C;3;Cyclopoid copepods;Diacyclops;15.9354071910094
Erk;2;4;14;28;8;10;C;3;Calanoid copepods;Eudiaptomus;119.782251580345
Erk;2;4;14;28;8;10;C;3;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;10;C;3;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;10;C;3;Cladocerans;Small cladoceran;138.277261494896
Erk;2;4;14;28;8;10;C;3;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;10;C;3;Cyclopoid copepods;Cyclops;243.993524071539
Erk;2;4;14;28;8;10;C;3;Cyclopoid copepods;Cyclopoid sp;76.2066619273378
Erk;2;4;14;28;8;10;C;3;Rotifers;Polyarthra;0.39337984
Erk;2;4;14;28;8;10;C;3;Rotifers;Kellicottia;0
Erk;2;4;14;28;8;10;C;3;Rotifers;Keratella;0.12130096
Erk;2;4;14;28;8;10;C;3;Rotifers;Synchaeta;0
Erk;2;4;14;28;8;10;C;3;Rotifers;Monostyla;0
Erk;2;4;14;28;8;10;C;3;Rotifers;Trichocerca;0.2156544
Erk;2;4;14;28;8;10;C;3;Rotifers;Filinia;0
Erk;2;4;14;28;8;10;C;3;Rotifers;Lecane;0
Erk;2;4;14;28;8;11;F;3;Copepods;Nauplii;34.4247288323411
Erk;2;4;14;28;8;11;F;3;Copepods;Copepodite;187.926294006045
Erk;2;4;14;28;8;11;F;3;Cladocerans;Ceriodaphnia;13.7397119432688
Erk;2;4;14;28;8;11;F;3;Cyclopoid copepods;Thermocyclops;194.535961550447
Erk;2;4;14;28;8;11;F;3;Cladocerans;Daphnia;0
Erk;2;4;14;28;8;11;F;3;Cyclopoid copepods;Mesocyclops;436.804908527097
Erk;2;4;14;28;8;11;F;3;Cyclopoid copepods;Diacyclops;19.1258688866471
Erk;2;4;14;28;8;11;F;3;Calanoid copepods;Eudiaptomus;0
Erk;2;4;14;28;8;11;F;3;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;11;F;3;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;11;F;3;Cladocerans;Small cladoceran;0
Erk;2;4;14;28;8;11;F;3;Cladocerans;Bosmina;18.7784168601215
Erk;2;4;14;28;8;11;F;3;Cyclopoid copepods;Cyclops;173.508825736681
Erk;2;4;14;28;8;11;F;3;Cyclopoid copepods;Cyclopoid sp;0
Erk;2;4;14;28;8;11;F;3;Rotifers;Polyarthra;0.88510464
Erk;2;4;14;28;8;11;F;3;Rotifers;Kellicottia;0
Erk;2;4;14;28;8;11;F;3;Rotifers;Keratella;1.33431056
Erk;2;4;14;28;8;11;F;3;Rotifers;Synchaeta;0.0912673
Erk;2;4;14;28;8;11;F;3;Rotifers;Monostyla;1.53293162
Erk;2;4;14;28;8;11;F;3;Rotifers;Trichocerca;0.2156544
Erk;2;4;14;28;8;11;F;3;Rotifers;Filinia;0
Erk;2;4;14;28;8;11;F;3;Rotifers;Lecane;0
Erk;2;4;14;28;8;12;S;3;Copepods;Nauplii;58.8844045816361
Erk;2;4;14;28;8;12;S;3;Copepods;Copepodite;62.6420980020152
Erk;2;4;14;28;8;12;S;3;Cladocerans;Ceriodaphnia;28.3150328591076
Erk;2;4;14;28;8;12;S;3;Cyclopoid copepods;Thermocyclops;213.332899477722
Erk;2;4;14;28;8;12;S;3;Cladocerans;Daphnia;216.260742702264
Erk;2;4;14;28;8;12;S;3;Cyclopoid copepods;Mesocyclops;347.792621010759
Erk;2;4;14;28;8;12;S;3;Cyclopoid copepods;Diacyclops;57.1400337806882
Erk;2;4;14;28;8;12;S;3;Calanoid copepods;Eudiaptomus;112.277157672877
Erk;2;4;14;28;8;12;S;3;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;12;S;3;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;12;S;3;Cladocerans;Small cladoceran;52.4123890285805
Erk;2;4;14;28;8;12;S;3;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;12;S;3;Cyclopoid copepods;Cyclops;42.6139928269003
Erk;2;4;14;28;8;12;S;3;Cyclopoid copepods;Cyclopoid sp;40.1410376570991
Erk;2;4;14;28;8;12;S;3;Rotifers;Polyarthra;0.29503488
Erk;2;4;14;28;8;12;S;3;Rotifers;Kellicottia;0.04102893
Erk;2;4;14;28;8;12;S;3;Rotifers;Keratella;0.12130096
Erk;2;4;14;28;8;12;S;3;Rotifers;Synchaeta;0
Erk;2;4;14;28;8;12;S;3;Rotifers;Monostyla;0
Erk;2;4;14;28;8;12;S;3;Rotifers;Trichocerca;0
Erk;2;4;14;28;8;12;S;3;Rotifers;Filinia;0
Erk;2;4;14;28;8;12;S;3;Rotifers;Lecane;0
Erk;2;4;14;28;8;13;F;4;Copepods;Nauplii;22.6478479160139
Erk;2;4;14;28;8;13;F;4;Copepods;Copepodite;250.568392008061
Erk;2;4;14;28;8;13;F;4;Cladocerans;Ceriodaphnia;11.9471047952531
Erk;2;4;14;28;8;13;F;4;Cyclopoid copepods;Thermocyclops;481.300979480351
Erk;2;4;14;28;8;13;F;4;Cladocerans;Daphnia;10.8183023498007
Erk;2;4;14;28;8;13;F;4;Cyclopoid copepods;Mesocyclops;25.0568392008061
Erk;2;4;14;28;8;13;F;4;Cyclopoid copepods;Diacyclops;0
Erk;2;4;14;28;8;13;F;4;Calanoid copepods;Eudiaptomus;0
Erk;2;4;14;28;8;13;F;4;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;13;F;4;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;13;F;4;Cladocerans;Small cladoceran;0
Erk;2;4;14;28;8;13;F;4;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;13;F;4;Cyclopoid copepods;Cyclops;0
Erk;2;4;14;28;8;13;F;4;Cyclopoid copepods;Cyclopoid sp;30.5504027588742
Erk;2;4;14;28;8;13;F;4;Rotifers;Polyarthra;0.2458624
Erk;2;4;14;28;8;13;F;4;Rotifers;Kellicottia;0
Erk;2;4;14;28;8;13;F;4;Rotifers;Keratella;1.2130096
Erk;2;4;14;28;8;13;F;4;Rotifers;Synchaeta;0.0912673
Erk;2;4;14;28;8;13;F;4;Rotifers;Monostyla;0
Erk;2;4;14;28;8;13;F;4;Rotifers;Trichocerca;0.4313088
Erk;2;4;14;28;8;13;F;4;Rotifers;Filinia;0
Erk;2;4;14;28;8;13;F;4;Rotifers;Lecane;0
Erk;2;4;14;28;8;14;S;4;Copepods;Nauplii;67.0376298314011
Erk;2;4;14;28;8;14;S;4;Copepods;Copepodite;125.28419600403
Erk;2;4;14;28;8;14;S;4;Cladocerans;Ceriodaphnia;32.1067586789294
Erk;2;4;14;28;8;14;S;4;Cyclopoid copepods;Thermocyclops;0
Erk;2;4;14;28;8;14;S;4;Cladocerans;Daphnia;658.609392986382
Erk;2;4;14;28;8;14;S;4;Cyclopoid copepods;Mesocyclops;340.461721030977
Erk;2;4;14;28;8;14;S;4;Cyclopoid copepods;Diacyclops;14.7533866247578
Erk;2;4;14;28;8;14;S;4;Calanoid copepods;Eudiaptomus;360.735191212426
Erk;2;4;14;28;8;14;S;4;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;14;S;4;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;14;S;4;Cladocerans;Small cladoceran;0
Erk;2;4;14;28;8;14;S;4;Cladocerans;Bosmina;18.1344068727703
Erk;2;4;14;28;8;14;S;4;Cyclopoid copepods;Cyclops;0
Erk;2;4;14;28;8;14;S;4;Cyclopoid copepods;Cyclopoid sp;43.9406313445312
Erk;2;4;14;28;8;14;S;4;Rotifers;Polyarthra;0
Erk;2;4;14;28;8;14;S;4;Rotifers;Kellicottia;0.04102893
Erk;2;4;14;28;8;14;S;4;Rotifers;Keratella;0.24260192
Erk;2;4;14;28;8;14;S;4;Rotifers;Synchaeta;0
Erk;2;4;14;28;8;14;S;4;Rotifers;Monostyla;0
Erk;2;4;14;28;8;14;S;4;Rotifers;Trichocerca;0.2156544
Erk;2;4;14;28;8;14;S;4;Rotifers;Filinia;0
Erk;2;4;14;28;8;14;S;4;Rotifers;Lecane;0
Erk;2;4;14;28;8;15;FS;4;Copepods;Nauplii;22.6478479160139
Erk;2;4;14;28;8;15;FS;4;Copepods;Copepodite;275.625231208867
Erk;2;4;14;28;8;15;FS;4;Cladocerans;Ceriodaphnia;0
Erk;2;4;14;28;8;15;FS;4;Cyclopoid copepods;Thermocyclops;22.55496350417
Erk;2;4;14;28;8;15;FS;4;Cladocerans;Daphnia;0
Erk;2;4;14;28;8;15;FS;4;Cyclopoid copepods;Mesocyclops;201.445911030221
Erk;2;4;14;28;8;15;FS;4;Cyclopoid copepods;Diacyclops;0
Erk;2;4;14;28;8;15;FS;4;Calanoid copepods;Eudiaptomus;489.001122079991
Erk;2;4;14;28;8;15;FS;4;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;15;FS;4;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;15;FS;4;Cladocerans;Small cladoceran;0
Erk;2;4;14;28;8;15;FS;4;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;15;FS;4;Cyclopoid copepods;Cyclops;94.5764232272079
Erk;2;4;14;28;8;15;FS;4;Cyclopoid copepods;Cyclopoid sp;0
Erk;2;4;14;28;8;15;FS;4;Rotifers;Polyarthra;0.29503488
Erk;2;4;14;28;8;15;FS;4;Rotifers;Kellicottia;0.04102893
Erk;2;4;14;28;8;15;FS;4;Rotifers;Keratella;1.2130096
Erk;2;4;14;28;8;15;FS;4;Rotifers;Synchaeta;0.1825346
Erk;2;4;14;28;8;15;FS;4;Rotifers;Monostyla;0
Erk;2;4;14;28;8;15;FS;4;Rotifers;Trichocerca;0.2156544
Erk;2;4;14;28;8;15;FS;4;Rotifers;Filinia;0
Erk;2;4;14;28;8;15;FS;4;Rotifers;Lecane;0
Erk;2;4;14;28;8;16;C;4;Copepods;Nauplii;83.3440803309311
Erk;2;4;14;28;8;16;C;4;Copepods;Copepodite;50.1136784016121
Erk;2;4;14;28;8;16;C;4;Cladocerans;Ceriodaphnia;46.354443733382
Erk;2;4;14;28;8;16;C;4;Cyclopoid copepods;Thermocyclops;428.533383433546
Erk;2;4;14;28;8;16;C;4;Cladocerans;Daphnia;462.64676694835
Erk;2;4;14;28;8;16;C;4;Cyclopoid copepods;Mesocyclops;705.548722538058
Erk;2;4;14;28;8;16;C;4;Cyclopoid copepods;Diacyclops;0
Erk;2;4;14;28;8;16;C;4;Calanoid copepods;Eudiaptomus;253.164226484919
Erk;2;4;14;28;8;16;C;4;Cladocerans;Chydorus;0
Erk;2;4;14;28;8;16;C;4;Cladocerans;Diaphanosoma;0
Erk;2;4;14;28;8;16;C;4;Cladocerans;Small cladoceran;204.590053079163
Erk;2;4;14;28;8;16;C;4;Cladocerans;Bosmina;0
Erk;2;4;14;28;8;16;C;4;Cyclopoid copepods;Cyclops;24.8393097957958
Erk;2;4;14;28;8;16;C;4;Cyclopoid copepods;Cyclopoid sp;0
Erk;2;4;14;28;8;16;C;4;Rotifers;Polyarthra;0.09834496
