Lake;Experiment;Sampling;Exp_day;Sampling_day;Sampling_month;Enclosure;Treatment;Replicate;Zooplankton_group;Taxa;Counts;Chamber;Volume_counted;Magnification;Mean_lenght;Abundance;Biomass;Clean_Biomass
Erk;2;6;28;11;9;15;FS;4;Rotifers;Polyarthra;3;10;10;40;0,056;300;0,14751744;0.14751744
Erk;2;6;28;11;9;15;FS;4;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;6;28;11;9;15;FS;4;Rotifers;Keratella;11;10;10;40;0,082;1100;1,33431056;1.33431056
Erk;2;6;28;11;9;15;FS;4;Rotifers;Synchaeta;1;10;10;40;0,097;100;0,0912673;0.0912673
Erk;2;6;28;11;9;15;FS;4;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;6;28;11;9;15;FS;4;Rotifers;Trichocerca;1;10;10;40;0,24;100;0,2156544;0.2156544
Erk;2;6;28;11;9;15;FS;4;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;6;28;11;9;15;FS;4;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;6;28;11;9;16;C;4;Copepods;Nauplii;19;25;25;40;0,152;15,2;8,606182208;8.60618220808528
Erk;2;6;28;11;9;16;C;4;Copepods;Copepodite;6;25;25;40;0,373;4,8;37,5852588;37.5852588012091
Erk;2;6;28;11;9;16;C;4;Cladocerans;Ceriodaphnia;;25;25;40;;;;0
Erk;2;6;28;11;9;16;C;4;Cyclopoid copepods;Thermocyclops;2;25;25;40;0,644;1,6;39,11292579;39.1129257942166
Erk;2;6;28;11;9;16;C;4;Cladocerans;Daphnia;5;25;25;40;0,919;4;155,8645014;155.864501438866
Erk;2;6;28;11;9;16;C;4;Cyclopoid copepods;Mesocyclops;2;25;25;40;0,757;1,6;57,65332156;57.6533215553201
Erk;2;6;28;11;9;16;C;4;Cyclopoid copepods;Diacyclops;;25;25;40;;;#NUM!;0
Erk;2;6;28;11;9;16;C;4;Calanoid copepods;Eudiaptomus;3;25;25;40;0,814;2,4;105,4495045;105.449504485792
Erk;2;6;28;11;9;16;C;4;Cladocerans;Chydorus;;25;25;40;;;;0
Erk;2;6;28;11;9;16;C;4;Cladocerans;Diaphanosoma;;25;25;40;;;;0
Erk;2;6;28;11;9;16;C;4;Cladocerans;Small cladoceran;;25;25;40;;;;0
Erk;2;6;28;11;9;16;C;4;Rotifers;Polyarthra;4;10;10;40;0,056;400;0,19668992;0.19668992
Erk;2;6;28;11;9;16;C;4;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;6;28;11;9;16;C;4;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;6;28;11;9;16;C;4;Rotifers;Synchaeta;;10;10;40;;;;0
Erk;2;6;28;11;9;16;C;4;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;6;28;11;9;16;C;4;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;6;28;11;9;16;C;4;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;6;28;11;9;16;C;4;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Copepods;Nauplii;11;25;25;40;0,152;8,8;4,982526542;4.98252654152306
Erk;2;6;28;11;9;21;Lake;Lake;Copepods;Copepodite;2;25;25;40;0,373;1,6;12,5284196;12.528419600403
Erk;2;6;28;11;9;21;Lake;Lake;Cladocerans;Ceriodaphnia;;25;25;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Cyclopoid copepods;Thermocyclops;2;25;25;40;0,581;1,6;30,55040276;30.5504027588742
Erk;2;6;28;11;9;21;Lake;Lake;Cladocerans;Daphnia;1;25;25;40;0,716;0,8;15,34313624;15.3431362399353
Erk;2;6;28;11;9;21;Lake;Lake;Cyclopoid copepods;Mesocyclops;13;25;25;40;0,769;10,4;389,1623296;389.162329631808
Erk;2;6;28;11;9;21;Lake;Lake;Cyclopoid copepods;Diacyclops;;25;25;40;;;#NUM!;0
Erk;2;6;28;11;9;21;Lake;Lake;Calanoid copepods;Eudiaptomus;7;25;25;40;0,586;5,6;125,851582;125.851582041017
Erk;2;6;28;11;9;21;Lake;Lake;Cladocerans;Chydorus;2;25;25;40;0,343;1,6;30,5021302;30.5021301962106
Erk;2;6;28;11;9;21;Lake;Lake;Cladocerans;Diaphanosoma;;25;25;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Cladocerans;Small cladoceran;;25;25;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Cladocerans;Bosmina;1;25;25;40;0,496;0,8;20,3984268;20.3984268048896
Erk;2;6;28;11;9;21;Lake;Lake;Rotifers;Polyarthra;1;10;10;40;0,056;100;0,04917248;0.04917248
Erk;2;6;28;11;9;21;Lake;Lake;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Rotifers;Synchaeta;;10;10;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;6;28;11;9;21;Lake;Lake;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;5;21;4;9;1;C;1;Copepods;Nauplii;29;25;12,5;40;0,152;46,4;26,27150358;26.2715035825761
Erk;2;5;21;4;9;1;C;1;Copepods;Copepodite;;25;12,5;40;;;#NUM!;0
Erk;2;5;21;4;9;1;C;1;Cladocerans;Ceriodaphnia;5;25;12,5;40;0,455;8;74,54981614;74.5498161407478
Erk;2;5;21;4;9;1;C;1;Cyclopoid copepods;Thermocyclops;2;25;12,5;40;0,604;3,2;67,06761625;67.0676162521258
Erk;2;5;21;4;9;1;C;1;Cladocerans;Daphnia;16;25;12,5;40;0,615;25,6;318,7986438;318.798643771813
Erk;2;5;21;4;9;1;C;1;Cyclopoid copepods;Mesocyclops;30;25;12,5;40;0,722;48;1543,848753;1543.84875269526
Erk;2;5;21;4;9;1;C;1;Cyclopoid copepods;Diacyclops;;25;12,5;40;;;#NUM!;0
Erk;2;5;21;4;9;1;C;1;Calanoid copepods;Eudiaptomus;3;25;12,5;40;0,905;4,8;261,7965111;261.796511134128
Erk;2;5;21;4;9;1;C;1;Cladocerans;Chydorus;;25;12,5;40;;;;0
Erk;2;5;21;4;9;1;C;1;Cladocerans;Diaphanosoma;;25;12,5;40;;;;0
Erk;2;5;21;4;9;1;C;1;Cladocerans;Small cladoceran;;25;12,5;40;;;;0
Erk;2;5;21;4;9;1;C;1;Cladocerans;Bosmina;1;25;12,5;40;0,473;1,6;36,179013;36.1790129989099
Erk;2;5;21;4;9;1;C;1;Rotifers;Polyarthra;;10;10;40;;;;0
Erk;2;5;21;4;9;1;C;1;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;5;21;4;9;1;C;1;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;5;21;4;9;1;C;1;Rotifers;Synchaeta;;10;10;40;;;;0
Erk;2;5;21;4;9;1;C;1;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;5;21;4;9;1;C;1;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;5;21;4;9;1;C;1;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;5;21;4;9;1;C;1;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;5;21;4;9;2;F;1;Copepods;Nauplii;27;25;25;40;0,152;21,6;12,22983787;12.2298378746475
Erk;2;5;21;4;9;2;F;1;Copepods;Copepodite;7;25;25;40;0,373;5,6;43,8494686;43.8494686014106
Erk;2;5;21;4;9;2;F;1;Cladocerans;Ceriodaphnia;;25;25;40;;;;0
Erk;2;5;21;4;9;2;F;1;Cyclopoid copepods;Thermocyclops;8;25;25;40;0,605;6,4;134,668838;134.668838020353
Erk;2;5;21;4;9;2;F;1;Cladocerans;Daphnia;;25;25;40;;;#NUM!;0
Erk;2;5;21;4;9;2;F;1;Cyclopoid copepods;Mesocyclops;11;25;25;40;0,724;8,8;284,9242874;284.924287376398
Erk;2;5;21;4;9;2;F;1;Cyclopoid copepods;Diacyclops;;25;25;40;;;#NUM!;0
Erk;2;5;21;4;9;2;F;1;Calanoid copepods;Eudiaptomus;1;25;25;40;1,035;0,8;57,3756761;57.3756760996511
Erk;2;5;21;4;9;2;F;1;Cladocerans;Chydorus;1;25;25;40;0,338;0,8;14,4572725;14.4572724976619
Erk;2;5;21;4;9;2;F;1;Cladocerans;Diaphanosoma;;25;25;40;;;;0
Erk;2;5;21;4;9;2;F;1;Cladocerans;Small cladoceran;;25;25;40;;;;0
Erk;2;5;21;4;9;2;F;1;Cladocerans;Bosmina;2;25;25;40;0,41;1,6;25,20003745;25.2000374455755
Erk;2;5;21;4;9;2;F;1;Rotifers;Polyarthra;;10;10;40;;;;0
Erk;2;5;21;4;9;2;F;1;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;5;21;4;9;2;F;1;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;5;21;4;9;2;F;1;Rotifers;Synchaeta;;10;10;40;;;;0
Erk;2;5;21;4;9;2;F;1;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;5;21;4;9;2;F;1;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;5;21;4;9;2;F;1;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;5;21;4;9;2;F;1;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;5;21;4;9;3;S;1;Copepods;Nauplii;90;25;25;40;0,152;72;40,76612625;40.766126248825
Erk;2;5;21;4;9;3;S;1;Copepods;Copepodite;4;25;25;40;0,373;3,2;25,0568392;25.0568392008061
Erk;2;5;21;4;9;3;S;1;Cladocerans;Ceriodaphnia;1;25;25;40;0,628;0,8;21,8712559;21.871255898466
Erk;2;5;21;4;9;3;S;1;Cyclopoid copepods;Thermocyclops;11;25;25;40;0,613;8,8;191,1006;191.10060003999
Erk;2;5;21;4;9;3;S;1;Cladocerans;Daphnia;4;25;25;40;0,655;3,2;47,65916634;47.6591663397139
Erk;2;5;21;4;9;3;S;1;Cyclopoid copepods;Mesocyclops;10;25;25;40;0,664;8;210,4590556;210.459055572872
Erk;2;5;21;4;9;3;S;1;Cyclopoid copepods;Diacyclops;1;25;25;40;0,558;0,8;13,86392832;13.8639283153273
Erk;2;5;21;4;9;3;S;1;Calanoid copepods;Eudiaptomus;17;25;25;40;1,013;13,6;933,5588332;933.558833169091
Erk;2;5;21;4;9;3;S;1;Cladocerans;Chydorus;;25;25;40;;;;0
Erk;2;5;21;4;9;3;S;1;Cladocerans;Diaphanosoma;;25;25;40;;;;0
Erk;2;5;21;4;9;3;S;1;Cladocerans;Small cladoceran;;25;25;40;;;;0
Erk;2;5;21;4;9;3;S;1;Cladocerans;Bosmina;1;25;25;40;0,371;0,8;9,784621361;9.78462136113226
Erk;2;5;21;4;9;3;S;1;Rotifers;Polyarthra;;10;10;40;;;;0
Erk;2;5;21;4;9;3;S;1;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;5;21;4;9;3;S;1;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;5;21;4;9;3;S;1;Rotifers;Synchaeta;;10;10;40;;;;0
Erk;2;5;21;4;9;3;S;1;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;5;21;4;9;3;S;1;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;5;21;4;9;3;S;1;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;5;21;4;9;3;S;1;Rotifers;Lecane;1;10;10;40;0,085;100;;0
Erk;2;5;21;4;9;4;FS;1;Copepods;Nauplii;13;25;12,5;40;0,152;20,8;11,77688092;11.7768809163272
Erk;2;5;21;4;9;4;FS;1;Copepods;Copepodite;5;25;12,5;40;0,373;8;62,642098;62.6420980020152
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Ceriodaphnia;1;25;12,5;40;0,362;1,6;6,947125318;6.94712531813654
Erk;2;5;21;4;9;4;FS;1;Cyclopoid copepods;Thermocyclops;;25;12,5;40;;;#NUM!;0
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Daphnia;1;25;12,5;40;0,488;1,6;10,33007437;10.330074370296
Erk;2;5;21;4;9;4;FS;1;Cyclopoid copepods;Mesocyclops;13;25;12,5;40;0,673;20,8;565,1630091;565.163009142484
Erk;2;5;21;4;9;4;FS;1;Cyclopoid copepods;Diacyclops;3;25;12,5;40;0,489;4,8;60,59778348;60.5977834752574
Erk;2;5;21;4;9;4;FS;1;Calanoid copepods;Eudiaptomus;6;25;12,5;40;0,858;9,6;469,6180878;469.618087830967
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Chydorus;;25;12,5;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Diaphanosoma;;25;12,5;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Small cladoceran;;25;12,5;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Cladocerans;Bosmina;1;25;12,5;40;0,308;1,6;12,22056658;12.220566576261
Erk;2;5;21;4;9;4;FS;1;Rotifers;Polyarthra;;10;10;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Synchaeta;;10;10;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;5;21;4;9;4;FS;1;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;4;14;28;8;1;C;1;Copepods;Nauplii;47;25;12,5;40;0,152;75,2;42,57795408;42.5779540821061
Erk;2;4;14;28;8;1;C;1;Copepods;Copepodite;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;1;C;1;Cladocerans;Ceriodaphnia;3;25;12,5;40;0,428;4,8;36,4638021;36.4638020969608
Erk;2;4;14;28;8;1;C;1;Cyclopoid copepods;Thermocyclops;1;25;12,5;40;0,61;1,6;34,33885631;34.3388563052562
Erk;2;4;14;28;8;1;C;1;Cladocerans;Daphnia;17;25;12,5;40;0,732;27,2;555,4584082;555.458408248627
Erk;2;4;14;28;8;1;C;1;Cyclopoid copepods;Mesocyclops;37;25;12,5;40;0,649;59,2;1474,291015;1474.29101499584
Erk;2;4;14;28;8;1;C;1;Cyclopoid copepods;Diacyclops;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;1;C;1;Calanoid copepods;Eudiaptomus;10;25;12,5;40;1,078;16;1246,871707;1246.87170704324
Erk;2;4;14;28;8;1;C;1;Cladocerans;Chydorus;;25;12,5;40;;;;0
Erk;2;4;14;28;8;1;C;1;Cladocerans;Diaphanosoma;;25;12,5;40;;;;0
Erk;2;4;14;28;8;1;C;1;Cladocerans;Small cladoceran;16;25;12,5;40;0,308;25,6;329,8406398;329.840639842106
Erk;2;4;14;28;8;1;C;1;Cladocerans;Bosmina;2;25;12,5;40;0,42;3,2;53,56840667;53.5684066705027
Erk;2;4;14;28;8;1;C;1;Rotifers;Polyarthra;1;10;10;40;0,056;100;0,04917248;0.04917248
Erk;2;4;14;28;8;1;C;1;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Synchaeta;1;10;10;40;0,097;100;0,0912673;0.0912673
Erk;2;4;14;28;8;1;C;1;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;4;14;28;8;1;C;1;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;4;14;28;8;2;F;1;Copepods;Nauplii;16;25;12,5;40;0,152;25,6;14,49462267;14.4946226662489
Erk;2;4;14;28;8;2;F;1;Copepods;Copepodite;3;25;12,5;40;0,373;4,8;37,5852588;37.5852588012091
Erk;2;4;14;28;8;2;F;1;Cladocerans;Ceriodaphnia;1;25;12,5;40;0,72;1,6;69,05721275;69.0572127514924
Erk;2;4;14;28;8;2;F;1;Cyclopoid copepods;Thermocyclops;4;25;12,5;40;0,555;6,4;109,4856934;109.485693395037
Erk;2;4;14;28;8;2;F;1;Cladocerans;Daphnia;1;25;12,5;40;0,453;1,6;8,36199777;8.36199777042314
Erk;2;4;14;28;8;2;F;1;Cyclopoid copepods;Mesocyclops;26;25;12,5;40;0,588;41,6;817,4725021;817.472502124586
Erk;2;4;14;28;8;2;F;1;Cyclopoid copepods;Diacyclops;1;25;12,5;40;0,636;1,6;37,95694931;37.956949313728
Erk;2;4;14;28;8;2;F;1;Calanoid copepods;Eudiaptomus;2;25;12,5;40;1,012;3,2;219,2187714;219.2187714019
Erk;2;4;14;28;8;2;F;1;Cladocerans;Chydorus;;25;12,5;40;;;;0
Erk;2;4;14;28;8;2;F;1;Cladocerans;Diaphanosoma;;25;12,5;40;;;;0
Erk;2;4;14;28;8;2;F;1;Cladocerans;Small cladoceran;1;25;12,5;40;0,278;1,6;14,19654393;14.1965439307118
Erk;2;4;14;28;8;2;F;1;Cladocerans;Bosmina;2;25;12,5;40;0,489;3,2;78,71172638;78.7117263804738
Erk;2;4;14;28;8;2;F;1;Rotifers;Polyarthra;3;10;10;40;0,056;300;0,14751744;0.14751744
Erk;2;4;14;28;8;2;F;1;Rotifers;Kellicottia;3;10;10;40;0,111;300;0,12308679;0.12308679
Erk;2;4;14;28;8;2;F;1;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Synchaeta;;10;10;40;;;;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;4;14;28;8;2;F;1;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;4;14;28;8;3;S;1;Copepods;Nauplii;85;25;12,5;40;0,152;136;77,00268291;77.0026829144473
Erk;2;4;14;28;8;3;S;1;Copepods;Copepodite;2;25;12,5;40;0,373;3,2;25,0568392;25.0568392008061
Erk;2;4;14;28;8;3;S;1;Cladocerans;Ceriodaphnia;;25;12,5;40;;;;0
Erk;2;4;14;28;8;3;S;1;Cyclopoid copepods;Thermocyclops;13;25;12,5;40;0,602;20,8;432,4831123;432.48311229177
Erk;2;4;14;28;8;3;S;1;Cladocerans;Daphnia;5;25;12,5;40;0,741;8;169,1394323;169.139432341982
Erk;2;4;14;28;8;3;S;1;Cyclopoid copepods;Mesocyclops;4;25;12,5;40;0,702;6,4;192,425792;192.425792031418
Erk;2;4;14;28;8;3;S;1;Cyclopoid copepods;Diacyclops;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;3;S;1;Calanoid copepods;Eudiaptomus;10;25;12,5;40;1,131;16;1375,128276;1375.12827600208
Erk;2;4;14;28;8;3;S;1;Cladocerans;Chydorus;;25;12,5;40;;;;0
Erk;2;4;14;28;8;3;S;1;Cladocerans;Diaphanosoma;;25;12,5;40;;;;0
Erk;2;4;14;28;8;3;S;1;Cladocerans;Small cladoceran;5;25;12,5;40;0,305;8;99,46745202;99.4674520200498
Erk;2;4;14;28;8;3;S;1;Cladocerans;Bosmina;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Polyarthra;7;10;10;40;0,056;700;0,34420736;0.34420736
Erk;2;4;14;28;8;3;S;1;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Keratella;11;10;10;40;0,082;1100;1,33431056;1.33431056
Erk;2;4;14;28;8;3;S;1;Rotifers;Synchaeta;2;10;10;40;0,097;200;0,1825346;0.1825346
Erk;2;4;14;28;8;3;S;1;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Trichocerca;;10;10;40;;;;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;4;14;28;8;3;S;1;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;4;14;28;8;4;FS;1;Copepods;Nauplii;13;25;12,5;40;0,152;20,8;11,77688092;11.7768809163272
Erk;2;4;14;28;8;4;FS;1;Copepods;Copepodite;8;25;12,5;40;0,373;12,8;100,2273568;100.227356803224
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Ceriodaphnia;;25;12,5;40;;;;0
Erk;2;4;14;28;8;4;FS;1;Cyclopoid copepods;Thermocyclops;2;25;12,5;40;0,545;3,2;52,40537385;52.4053738487641
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Daphnia;1;25;12,5;40;0,886;1,6;56,1956791;56.1956791026236
Erk;2;4;14;28;8;4;FS;1;Cyclopoid copepods;Mesocyclops;23;25;12,5;40;0,649;36,8;916,4511715;916.451171483901
Erk;2;4;14;28;8;4;FS;1;Cyclopoid copepods;Diacyclops;4;25;12,5;40;0,493;6,4;82,39233671;82.39233671055
Erk;2;4;14;28;8;4;FS;1;Calanoid copepods;Eudiaptomus;1;25;12,5;40;0,605;1,6;38,3760669;38.3760669009151
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Chydorus;;25;12,5;40;;;;0
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Diaphanosoma;;25;12,5;40;;;;0
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Small cladoceran;;25;12,5;40;;;;0
Erk;2;4;14;28;8;4;FS;1;Cladocerans;Bosmina;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;4;FS;1;Rotifers;Polyarthra;3;10;10;40;0,056;300;0,14751744;0.14751744
Erk;2;4;14;28;8;4;FS;1;Rotifers;Kellicottia;;10;10;40;;;;0
Erk;2;4;14;28;8;4;FS;1;Rotifers;Keratella;1;10;10;40;0,082;100;0,12130096;0.12130096
Erk;2;4;14;28;8;4;FS;1;Rotifers;Synchaeta;1;10;10;40;0,097;100;0,0912673;0.0912673
Erk;2;4;14;28;8;4;FS;1;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;4;14;28;8;4;FS;1;Rotifers;Trichocerca;1;10;10;40;0,24;100;0,2156544;0.2156544
Erk;2;4;14;28;8;4;FS;1;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;4;14;28;8;4;FS;1;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;4;14;28;8;5;S;2;Copepods;Nauplii;62;25;12,5;40;0,152;99,2;56,16666283;56.1666628317145
Erk;2;4;14;28;8;5;S;2;Copepods;Copepodite;4;25;12,5;40;0,373;6,4;50,1136784;50.1136784016121
Erk;2;4;14;28;8;5;S;2;Cladocerans;Ceriodaphnia;;25;12,5;40;;;;0
Erk;2;4;14;28;8;5;S;2;Cyclopoid copepods;Thermocyclops;2;25;12,5;40;0,617;3,2;70,5843812;70.5843812037364
Erk;2;4;14;28;8;5;S;2;Cladocerans;Daphnia;10;25;12,5;40;0,742;16;339,5769824;339.57698238058
Erk;2;4;14;28;8;5;S;2;Cyclopoid copepods;Mesocyclops;21;25;12,5;40;0,666;33,6;890,3313526;890.331352576388
Erk;2;4;14;28;8;5;S;2;Cyclopoid copepods;Diacyclops;3;25;12,5;40;0,54;4,8;76,88834283;76.8883428266526
Erk;2;4;14;28;8;5;S;2;Calanoid copepods;Eudiaptomus;7;25;12,5;40;1,061;11,2;844,9615006;844.961500637988
Erk;2;4;14;28;8;5;S;2;Cladocerans;Chydorus;;25;12,5;40;;;;0
Erk;2;4;14;28;8;5;S;2;Cladocerans;Diaphanosoma;;25;12,5;40;;;;0
Erk;2;4;14;28;8;5;S;2;Cladocerans;Small cladoceran;1;25;12,5;40;0,356;1,6;34,92509259;34.9250925914507
Erk;2;4;14;28;8;5;S;2;Cladocerans;Bosmina;1;25;12,5;40;0,444;1,6;30,82740322;30.827403220482
Erk;2;4;14;28;8;5;S;2;Rotifers;Polyarthra;8;10;10;40;0,056;800;0,39337984;0.39337984
Erk;2;4;14;28;8;5;S;2;Rotifers;Kellicottia;3;10;10;40;0,111;300;0,12308679;0.12308679
Erk;2;4;14;28;8;5;S;2;Rotifers;Keratella;;10;10;40;;;;0
Erk;2;4;14;28;8;5;S;2;Rotifers;Synchaeta;1;10;10;40;0,097;100;0,0912673;0.0912673
Erk;2;4;14;28;8;5;S;2;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;4;14;28;8;5;S;2;Rotifers;Trichocerca;1;10;10;40;0,24;100;0,2156544;0.2156544
Erk;2;4;14;28;8;5;S;2;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;4;14;28;8;5;S;2;Rotifers;Lecane;;10;10;40;;;;0
Erk;2;4;14;28;8;6;FS;2;Copepods;Nauplii;18;25;12,5;40;0,152;28,8;16,3064505;16.30645049953
Erk;2;4;14;28;8;6;FS;2;Copepods;Copepodite;3;25;12,5;40;0,373;4,8;37,5852588;37.5852588012091
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Ceriodaphnia;;25;12,5;40;;;;0
Erk;2;4;14;28;8;6;FS;2;Cyclopoid copepods;Thermocyclops;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Daphnia;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;6;FS;2;Cyclopoid copepods;Mesocyclops;18;25;12,5;40;0,62;28,8;642,6977541;642.697754085886
Erk;2;4;14;28;8;6;FS;2;Cyclopoid copepods;Diacyclops;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;6;FS;2;Calanoid copepods;Eudiaptomus;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Chydorus;;25;12,5;40;;;;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Diaphanosoma;;25;12,5;40;;;;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Small cladoceran;;25;12,5;40;;;;0
Erk;2;4;14;28;8;6;FS;2;Cladocerans;Bosmina;;25;12,5;40;;;#NUM!;0
Erk;2;4;14;28;8;6;FS;2;Rotifers;Polyarthra;20;10;10;40;0,056;2000;0,9834496;0.9834496
Erk;2;4;14;28;8;6;FS;2;Rotifers;Kellicottia;1;10;10;40;0,111;100;0,04102893;0.04102893
Erk;2;4;14;28;8;6;FS;2;Rotifers;Keratella;8;10;10;40;0,082;800;0,97040768;0.97040768
Erk;2;4;14;28;8;6;FS;2;Rotifers;Synchaeta;1;10;10;40;0,097;100;0,0912673;0.0912673
Erk;2;4;14;28;8;6;FS;2;Rotifers;Monostyla;;10;10;40;;;;0
Erk;2;4;14;28;8;6;FS;2;Rotifers;Trichocerca;1;10;10;40;0,24;100;0,2156544;0.2156544
Erk;2;4;14;28;8;6;FS;2;Rotifers;Filinia;;10;10;40;;;;0
Erk;2;4;14;28;8;6;FS;2;Rotifers;Lecane;1;10;10;40;0,085;100;;0
Erk;2;4;14;28;8;7;C;2;Copepods;Nauplii;62;25;12,5;40;0,152;99,2;56,16666283;56.1666628317145
Erk;2;4;14;28;8;7;C;2;Copepods;Copepodite;4;25;12,5;40;0,373;6,4;50,1136784;50.1136784016121
Erk;2;4;14;28;8;7;C;2;Cladocerans;Ceriodaphnia;2;25;12,5;40;0,495;3,2;39,51207774;39.5120777408949
